x0000,y0000,x0001,y0001,x0002,y0002
3.934,0.068153, , , , ,
3.9345,0.068482, , , , ,
3.935,0.060916, , , , ,
3.9355,0.049731, , , , ,
3.936,0.035256, , , , ,
3.9365,0.027032, , , , ,
3.937,0.048415, , , , ,
3.9375,0.097103, , , , ,
3.938,0.12638, , , , ,
3.9385,0.10335, , , , ,
3.939,0.063219, , , , ,
3.9395,0.05006, , , , ,
3.94,0.044138, , , , ,
3.9405,0.020781, , , , ,
3.941,0.0023595, , , , ,
3.9415,0.045783, , , , ,
3.942,0.12474, , , , ,
3.9425,0.15434, , , , ,
3.943,0.14809, , , , ,
3.9435,0.15533, , , , ,
3.944,0.16816, , , , ,
3.9445,0.15632, , , , ,
3.945,0.12474, , , , ,
3.9455,0.055323, , , , ,
3.946,-0.037447, , , , ,
3.9465,-0.10521, , , , ,
3.947,-0.16015, , , , ,
3.9475,-0.22134, , , , ,
3.948,-0.25819, , , , ,
3.9485,-0.26773, , , , ,
3.949,-0.26378, , , , ,
3.9495,-0.2368, , , , ,
3.95,-0.19009, , , , ,
3.9505,-0.16081, , , , ,
3.951,-0.14963, , , , ,
3.9515,-0.12495, , , , ,
3.952,-0.086793, , , , ,
3.9525,-0.061791, , , , ,
3.953,-0.041723, , , , ,
3.9535,-0.0029045, , , , ,
3.954,0.035256, , , , ,
3.9545,0.054994, , , , ,
3.955,0.061574, , , , ,
3.9555,0.074404, , , , ,
3.956,0.10171, , , , ,
3.9565,0.12803, , , , ,
3.957,0.13691, , , , ,
3.9575,0.13, , , , ,
3.958,0.1073, , , , ,
3.9585,0.090523, , , , ,
3.959,0.068153, , , , ,
3.9595,0.036572, , , , ,
3.96,0.030322, , , , ,
3.9605,0.062232, , , , ,
3.961,0.098419, , , , ,
3.9615,0.10105, , , , ,
3.962,0.083615, , , , ,
3.9625,0.065193, , , , ,
3.963,0.044467, , , , ,
3.9635,0.0020305, , , , ,
3.964,-0.051922, , , , ,
3.9645,-0.088766, , , , ,
3.965,-0.11179, , , , ,
3.9655,-0.13252, , , , ,
3.966,-0.1641, , , , ,
3.9665,-0.20489, , , , ,
3.967,-0.21838, , , , ,
3.9675,-0.19437, , , , ,
3.968,-0.15818, , , , ,
3.9685,-0.12495, , , , ,
3.969,-0.096662, , , , ,
3.9695,-0.078239, , , , ,
3.97,-0.070015, , , , ,
3.9705,-0.063107, , , , ,
3.971,-0.043039, , , , ,
3.9715,-0.014419, , , , ,
3.972,0.0079515, , , , ,
3.9725,0.021768, , , , ,
3.973,0.034598, , , , ,
3.9735,0.044467, , , , ,
3.974,0.048086, , , , ,
3.9745,0.048415, , , , ,
3.975,0.060916, , , , ,
3.9755,0.082628, , , , ,
3.976,0.090852, , , , ,
3.9765,0.092168, , , , ,
3.977,0.11783, , , , ,
3.9775,0.15895, , , , ,
3.978,0.18922, , , , ,
3.9785,0.21389, , , , ,
3.979,0.19481, , , , ,
3.9795,0.11849, , , , ,
3.98,0.03723, , , , ,
3.9805,-0.015077, , , , ,
3.981,-0.039092, , , , ,
3.9815,-0.037776, , , , ,
3.982,-0.03646, , , , ,
3.9825,-0.057843, , , , ,
3.983,-0.080542, , , , ,
3.9835,-0.09074, , , , ,
3.984,-0.092056, , , , ,
3.9845,-0.088766, , , , ,
3.985,-0.072647, , , , ,
3.9855,-0.054224, , , , ,
3.986,-0.046658, , , , ,
3.9865,-0.041723, , , , ,
3.987,-0.040736, , , , ,
3.9875,-0.033828, , , , ,
3.988,-0.02034, , , , ,
3.9885,-0.0081675, , , , ,
3.989,-0.012774, , , , ,
3.9895,-0.022972, , , , ,
3.99,-0.019024, , , , ,
3.9905,-0.0098125, , , , ,
3.991,-0.0065225, , , , ,
3.9915,-0.00093055, , , , ,
3.992,0.013544, , , , ,
3.9925,0.019465, , , , ,
3.993,0.017492, , , , ,
3.9935,0.017492, , , , ,
3.994,0.022756, , , , ,
3.9945,0.027032, , , , ,
3.995,0.02769, , , , ,
3.9955,0.028019, , , , ,
3.996,0.030322, , , , ,
3.9965,0.036901, , , , ,
3.997,0.042165, , , , ,
3.9975,0.041836, , , , ,
3.998,0.044467, , , , ,
3.9985,0.048415, , , , ,
3.999,0.048744, , , , ,
3.9995,0.049731, , , , ,
4,0.046112, , , , ,
4.0005,0.03394, , , , ,
4.001,0.017163, , , , ,
4.0015,0.0069655, , , , ,
4.002,0.0043335, , , , ,
4.0025,-0.0029045, , , , ,
4.003,-0.016064, , , , ,
4.0035,-0.020669, , , , ,
4.004,-0.012774, , , , ,
4.0045,-0.0045495, , , , ,
4.005,-0.0029045, , , , ,
4.0055,-0.0035625, , , , ,
4.006,0.0023595, , , , ,
4.0065,0.0092675, , , , ,
4.007,0.0033465, , , , ,
4.0075,-0.0061935, , , , ,
4.008,-0.0022465, , , , ,
4.0085,0.0013725, , , , ,
4.009,-0.0108, , , , ,
4.0095,-0.025275, , , , ,
4.01,-0.026262, , , , ,
4.0105,-0.016064, , , , ,
4.011,-0.0075095, , , , ,
4.0115,-0.00060155, , , , ,
4.012,0.01157, , , , ,
4.0125,0.021768, , , , ,
4.013,0.023084, , , , ,
4.0135,0.036572, , , , ,
4.014,0.044796, , , , ,
4.0145,0.047428, , , , ,
4.015,0.087892, , , , ,
4.0155,0.13329, , , , ,
4.016,0.15369, , , , ,
4.0165,0.18198, , , , ,
4.017,0.2435, , , , ,
4.0175,0.27376, , , , ,
4.018,0.22771, , , , ,
4.0185,0.1379, , , , ,
4.019,0.075391, , , , ,
4.0195,0.07572, , , , ,
4.02,0.080325, , , , ,
4.0205,0.03723, , , , ,
4.021,-0.041065, , , , ,
4.0215,-0.11212, , , , ,
4.022,-0.1493, , , , ,
4.0225,-0.18022, , , , ,
4.023,-0.22035, , , , ,
4.0235,-0.24832, , , , ,
4.024,-0.24865, , , , ,
4.0245,-0.247, , , , ,
4.025,-0.26115, , , , ,
4.0255,-0.26016, , , , ,
4.026,-0.2243, , , , ,
4.0265,-0.18417, , , , ,
4.027,-0.16048, , , , ,
4.0275,-0.1391, , , , ,
4.028,-0.12232, , , , ,
4.0285,-0.1062, , , , ,
4.029,-0.088766, , , , ,
4.0295,-0.077252, , , , ,
4.03,-0.063107, , , , ,
4.0305,-0.037776, , , , ,
4.031,-0.0075095, , , , ,
4.0315,0.017821, , , , ,
4.032,0.032295, , , , ,
4.0325,0.044467, , , , ,
4.033,0.049073, , , , ,
4.0335,0.047428, , , , ,
4.034,0.048744, , , , ,
4.0345,0.06289, , , , ,
4.035,0.090523, , , , ,
4.0355,0.10829, , , , ,
4.036,0.10829, , , , ,
4.0365,0.098748, , , , ,
4.037,0.08855, , , , ,
4.0375,0.082957, , , , ,
4.038,0.087234, , , , ,
4.0385,0.10105, , , , ,
4.039,0.098419, , , , ,
4.0395,0.05631, , , , ,
4.04,0.02769, , , , ,
4.0405,0.056968, , , , ,
4.041,0.091181, , , , ,
4.0415,0.089866, , , , ,
4.042,0.080654, , , , ,
4.0425,0.077694, , , , ,
4.043,0.068153, , , , ,
4.0435,0.054008, , , , ,
4.044,0.034269, , , , ,
4.0445,0.0046625, , , , ,
4.045,-0.021985, , , , ,
4.0455,-0.042381, , , , ,
4.046,-0.060804, , , , ,
4.0465,-0.078239, , , , ,
4.047,-0.081858, , , , ,
4.0475,-0.072647, , , , ,
4.048,-0.070673, , , , ,
4.0485,-0.082516, , , , ,
4.049,-0.09732, , , , ,
4.0495,-0.097978, , , , ,
4.05,-0.078897, , , , ,
4.0505,-0.046987, , , , ,
4.051,-0.021656, , , , ,
4.0515,0.0076225, , , , ,
4.052,0.05006, , , , ,
4.0525,0.076378, , , , ,
4.053,0.074733, , , , ,
4.0535,0.086576, , , , ,
4.054,0.1027, , , , ,
4.0545,0.10862, , , , ,
4.055,0.13066, , , , ,
4.0555,0.17935, , , , ,
4.056,0.20435, , , , ,
4.0565,0.1777, , , , ,
4.057,0.12868, , , , ,
4.0575,0.075391, , , , ,
4.058,0.025387, , , , ,
4.0585,-0.0084965, , , , ,
4.059,-0.03317, , , , ,
4.0595,-0.09074, , , , ,
4.06,-0.1539, , , , ,
4.0605,-0.16213, , , , ,
4.061,-0.12989, , , , ,
4.0615,-0.1187, , , , ,
4.062,-0.1266, , , , ,
4.0625,-0.12035, , , , ,
4.063,-0.092385, , , , ,
4.0635,-0.068699, , , , ,
4.064,-0.067383, , , , ,
4.0645,-0.071989, , , , ,
4.065,-0.072976, , , , ,
4.0655,-0.074292, , , , ,
4.066,-0.06837, , , , ,
4.0665,-0.064422, , , , ,
4.067,-0.057843, , , , ,
4.0675,-0.050606, , , , ,
4.068,-0.046329, , , , ,
4.0685,-0.041723, , , , ,
4.069,-0.037118, , , , ,
4.0695,-0.024946, , , , ,
4.07,-0.0108, , , , ,
4.0705,-0.0045495, , , , ,
4.071,0.0010435, , , , ,
4.0715,0.0059785, , , , ,
4.072,0.0082805, , , , ,
4.0725,0.012228, , , , ,
4.073,0.023084, , , , ,
4.0735,0.034269, , , , ,
4.074,0.038546, , , , ,
4.0745,0.036243, , , , ,
4.075,0.037559, , , , ,
4.0755,0.047757, , , , ,
4.076,0.059271, , , , ,
4.0765,0.0596, , , , ,
4.077,0.061245, , , , ,
4.0775,0.080325, , , , ,
4.078,0.099735, , , , ,
4.0785,0.10368, , , , ,
4.079,0.086247, , , , ,
4.0795,0.051705, , , , ,
4.08,0.022756, , , , ,
4.0805,0.019794, , , , ,
4.081,0.019136, , , , ,
4.0815,0.00038545, , , , ,
4.082,-0.0094835, , , , ,
4.0825,0.01157, , , , ,
4.083,0.045454, , , , ,
4.0835,0.061245, , , , ,
4.084,0.053021, , , , ,
4.0845,0.034927, , , , ,
4.085,0.022756, , , , ,
4.0855,0.026703, , , , ,
4.086,0.046112, , , , ,
4.0865,0.057626, , , , ,
4.087,0.035585, , , , ,
4.0875,0.0076225, , , , ,
4.088,-0.0045495, , , , ,
4.0885,-0.0025755, , , , ,
4.089,-0.0055355, , , , ,
4.0895,-0.017379, , , , ,
4.09,-0.027907, , , , ,
4.0905,-0.039092, , , , ,
4.091,-0.054882, , , , ,
4.0915,-0.074292, , , , ,
4.092,-0.075279, , , , ,
4.0925,-0.063765, , , , ,
4.093,-0.064751, , , , ,
4.0935,-0.067054, , , , ,
4.094,-0.055211, , , , ,
4.0945,-0.03975, , , , ,
4.095,-0.027578, , , , ,
4.0955,-0.02363, , , , ,
4.096,-0.025275, , , , ,
4.0965,-0.02034, , , , ,
4.097,-0.016393, , , , ,
4.0975,-0.016393, , , , ,
4.098,-0.02034, , , , ,
4.0985,-0.019353, , , , ,
4.099,-0.014419, , , , ,
4.0995,-0.0094835, , , , ,
4.1,-0.010142, , , , ,
4.1005,-0.0094835, , , , ,
4.101,0.0040045, , , , ,
4.1015,0.023084, , , , ,
4.102,0.027361, , , , ,
4.1025,0.029993, , , , ,
4.103,0.052363, , , , ,
4.1035,0.081312, , , , ,
4.104,0.10072, , , , ,
4.1045,0.097432, , , , ,
4.105,0.090852, , , , ,
4.1055,0.098419, , , , ,
4.106,0.12178, , , , ,
4.1065,0.12638, , , , ,
4.107,0.1096, , , , ,
4.1075,0.0948, , , , ,
4.108,0.074733, , , , ,
4.1085,0.044138, , , , ,
4.109,0.049731, , , , ,
4.1095,0.073417, , , , ,
4.11,0.038875, , , , ,
4.1105,-0.037447, , , , ,
4.111,-0.085806, , , , ,
4.1115,-0.1039, , , , ,
4.112,-0.13055, , , , ,
4.1125,-0.17759, , , , ,
4.113,-0.24404, , , , ,
4.1135,-0.27562, , , , ,
4.114,-0.23022, , , , ,
4.1145,-0.1618, , , , ,
4.115,-0.11969, , , , ,
4.1155,-0.10489, , , , ,
4.116,-0.097978, , , , ,
4.1165,-0.086464, , , , ,
4.117,-0.068699, , , , ,
4.1175,-0.046987, , , , ,
4.118,-0.027578, , , , ,
4.1185,-0.013103, , , , ,
4.119,-0.00027255, , , , ,
4.1195,5.6451e-05, , , , ,
4.12,-0.00027255, , , , ,
4.1205,0.0099255, , , , ,
4.121,0.020452, , , , ,
4.1215,0.02769, , , , ,
4.122,0.032953, , , , ,
4.1225,0.035256, , , , ,
4.123,0.042494, , , , ,
4.1235,0.054994, , , , ,
4.124,0.065193, , , , ,
4.1245,0.07243, , , , ,
4.125,0.076707, , , , ,
4.1255,0.096445, , , , ,
4.126,0.1425, , , , ,
4.1265,0.20731, , , , ,
4.127,0.28363, , , , ,
4.1275,0.35765, , , , ,
4.128,0.39055, , , , ,
4.1285,0.35929, , , , ,
4.129,0.29843, , , , ,
4.1295,0.25994, , , , ,
4.13,0.2606, , , , ,
4.1305,0.21948, , , , ,
4.131,0.083615, , , , ,
4.1315,-0.064751, , , , ,
4.132,-0.15061, , , , ,
4.1325,-0.1993, , , , ,
4.133,-0.26016, , , , ,
4.1335,-0.31181, , , , ,
4.134,-0.33155, , , , ,
4.1345,-0.33122, , , , ,
4.135,-0.31312, , , , ,
4.1355,-0.28648, , , , ,
4.136,-0.27102, , , , ,
4.1365,-0.26279, , , , ,
4.137,-0.24075, , , , ,
4.1375,-0.20489, , , , ,
4.138,-0.17232, , , , ,
4.1385,-0.14535, , , , ,
4.139,-0.11706, , , , ,
4.1395,-0.089424, , , , ,
4.14,-0.068041, , , , ,
4.1405,-0.046329, , , , ,
4.141,-0.026591, , , , ,
4.1415,-0.011787, , , , ,
4.142,0.0017015, , , , ,
4.1425,0.01815, , , , ,
4.143,0.031308, , , , ,
4.1435,0.036572, , , , ,
4.144,0.042494, , , , ,
4.1445,0.054665, , , , ,
4.145,0.063877, , , , ,
4.1455,0.054665, , , , ,
4.146,0.044467, , , , ,
4.1465,0.068153, , , , ,
4.147,0.13329, , , , ,
4.1475,0.18297, , , , ,
4.148,0.20106, , , , ,
4.1485,0.21093, , , , ,
4.149,0.21323, , , , ,
4.1495,0.19283, , , , ,
4.15,0.17277, , , , ,
4.1505,0.21619, , , , ,
4.151,0.28231, , , , ,
4.1515,0.25567, , , , ,
4.152,0.17014, , , , ,
4.1525,0.13033, , , , ,
4.153,0.13263, , , , ,
4.1535,0.12474, , , , ,
4.154,0.079996, , , , ,
4.1545,-0.018366, , , , ,
4.155,-0.13022, , , , ,
4.1555,-0.19897, , , , ,
4.156,-0.23253, , , , ,
4.1565,-0.26838, , , , ,
4.157,-0.30589, , , , ,
4.1575,-0.29898, , , , ,
4.158,-0.24634, , , , ,
4.1585,-0.19404, , , , ,
4.159,-0.17463, , , , ,
4.1595,-0.16443, , , , ,
4.16,-0.13976, , , , ,
4.1605,-0.11377, , , , ,
4.161,-0.091727, , , , ,
4.1615,-0.072647, , , , ,
4.162,-0.056527, , , , ,
4.1625,-0.042052, , , , ,
4.163,-0.026591, , , , ,
4.1635,-0.012774, , , , ,
4.164,-0.00060155, , , , ,
4.1645,0.010912, , , , ,
4.165,0.024729, , , , ,
4.1655,0.035256, , , , ,
4.166,0.037888, , , , ,
4.1665,0.038875, , , , ,
4.167,0.044796, , , , ,
4.1675,0.05006, , , , ,
4.168,0.049731, , , , ,
4.1685,0.05006, , , , ,
4.169,0.059929, , , , ,
4.1695,0.067495, , , , ,
4.17,0.063548, , , , ,
4.1705,0.054665, , , , ,
4.171,0.059929, , , , ,
4.1715,0.079009, , , , ,
4.172,0.095129, , , , ,
4.1725,0.10072, , , , ,
4.173,0.09809, , , , ,
4.1735,0.09151, , , , ,
4.174,0.08855, , , , ,
4.1745,0.078351, , , , ,
4.175,0.050718, , , , ,
4.1755,0.01815, , , , ,
4.176,-0.012445, , , , ,
4.1765,-0.034486, , , , ,
4.177,-0.041723, , , , ,
4.1775,-0.041394, , , , ,
4.178,-0.038105, , , , ,
4.1785,-0.035144, , , , ,
4.179,-0.028236, , , , ,
4.1795,-0.020669, , , , ,
4.18,-0.016721, , , , ,
4.1805,-0.018695, , , , ,
4.181,-0.018366, , , , ,
4.1815,-0.014419, , , , ,
4.182,-0.0084965, , , , ,
4.1825,-0.0032335, , , , ,
4.183,0.012886, , , , ,
4.1835,0.033611, , , , ,
4.184,0.041178, , , , ,
4.1845,0.031308, , , , ,
4.185,0.020123, , , , ,
4.1855,0.015189, , , , ,
4.186,0.015518, , , , ,
4.1865,0.015518, , , , ,
4.187,0.011899, , , , ,
4.1875,0.0089385, , , , ,
4.188,0.0079515, , , , ,
4.1885,0.0076225, , , , ,
4.189,0.010912, , , , ,
4.1895,0.015847, , , , ,
4.19,0.01486, , , , ,
4.1905,0.0095965, , , , ,
4.191,0.0036755, , , , ,
4.1915,5.6451e-05, , , , ,
4.192,-0.0015885, , , , ,
4.1925,-0.0081675, , , , ,
4.193,-0.015406, , , , ,
4.1935,-0.011458, , , , ,
4.194,0.0013725, , , , ,
4.1945,0.012557, , , , ,
4.195,0.018479, , , , ,
4.1955,0.032953, , , , ,
4.196,0.059929, , , , ,
4.1965,0.078351, , , , ,
4.197,0.070456, , , , ,
4.1975,0.044467, , , , ,
4.198,0.018479, , , , ,
4.1985,0.0010435, , , , ,
4.199,-0.0061935, , , , ,
4.1995,-0.0098125, , , , ,
4.2,-0.017708, , , , ,
4.2005,-0.033828, , , , ,
4.201,-0.049948, , , , ,
4.2015,-0.05883, , , , ,
4.202,-0.062449, , , , ,
4.2025,-0.059488, , , , ,
4.203,-0.049619, , , , ,
4.2035,-0.037447, , , , ,
4.204,-0.027578, , , , ,
4.2045,-0.024288, , , , ,
4.205,-0.022643, , , , ,
4.2055,-0.01705, , , , ,
4.206,-0.0088255, , , , ,
4.2065,0.00038545, , , , ,
4.207,0.010254, , , , ,
4.2075,0.0082805, , , , ,
4.208,-0.0038915, , , , ,
4.2085,-0.014419, , , , ,
4.209,-0.012116, , , , ,
4.2095,0.0023595, , , , ,
4.21,0.011899, , , , ,
4.2105,0.0059785, , , , ,
4.211,0.0036755, , , , ,
4.2115,0.0069655, , , , ,
4.212,0.0056495, , , , ,
4.2125,-0.0052065, , , , ,
4.213,-0.012445, , , , ,
4.2135,-0.0032335, , , , ,
4.214,0.015847, , , , ,
4.2145,0.03394, , , , ,
4.215,0.055981, , , , ,
4.2155,0.079338, , , , ,
4.216,0.099406, , , , ,
4.2165,0.11158, , , , ,
4.217,0.12079, , , , ,
4.2175,0.16652, , , , ,
4.218,0.24021, , , , ,
4.2185,0.25534, , , , ,
4.219,0.20369, , , , ,
4.2195,0.15665, , , , ,
4.22,0.13461, , , , ,
4.2205,0.10204, , , , ,
4.221,0.039533, , , , ,
4.2215,-0.069028, , , , ,
4.222,-0.17364, , , , ,
4.2225,-0.21213, , , , ,
4.223,-0.17101, , , , ,
4.2235,-0.10028, , , , ,
4.224,-0.079555, , , , ,
4.2245,-0.1039, , , , ,
4.225,-0.11278, , , , ,
4.2255,-0.10061, , , , ,
4.226,-0.09074, , , , ,
4.2265,-0.085806, , , , ,
4.227,-0.075279, , , , ,
4.2275,-0.076923, , , , ,
4.228,-0.10521, , , , ,
4.2285,-0.12429, , , , ,
4.229,-0.12693, , , , ,
4.2295,-0.12331, , , , ,
4.23,-0.10028, , , , ,
4.2305,-0.056856, , , , ,
4.231,-0.030538, , , , ,
4.2315,-0.043368, , , , ,
4.232,-0.067712, , , , ,
4.2325,-0.070015, , , , ,
4.233,-0.065738, , , , ,
4.2335,-0.071331, , , , ,
4.234,-0.065409, , , , ,
4.2345,-0.066067, , , , ,
4.235,-0.082845, , , , ,
4.2355,-0.087451, , , , ,
4.236,-0.064751, , , , ,
4.2365,-0.02692, , , , ,
4.237,-0.0061935, , , , ,
4.2375,-0.0094835, , , , ,
4.238,-0.0068515, , , , ,
4.2385,0.0063075, , , , ,
4.239,0.0033465, , , , ,
4.2395,-0.012445, , , , ,
4.24,-0.0108, , , , ,
4.2405,0.0092675, , , , ,
4.241,0.05631, , , , ,
4.2415,0.14415, , , , ,
4.242,0.231, , , , ,
4.2425,0.25073, , , , ,
4.243,0.20402, , , , ,
4.2435,0.17737, , , , ,
4.244,0.20205, , , , ,
4.2445,0.24975, , , , ,
4.245,0.27574, , , , ,
4.2455,0.27047, , , , ,
4.246,0.25896, , , , ,
4.2465,0.22738, , , , ,
4.247,0.13428, , , , ,
4.2475,0.015189, , , , ,
4.248,-0.071002, , , , ,
4.2485,-0.11311, , , , ,
4.249,-0.12298, , , , ,
4.2495,-0.12199, , , , ,
4.25,-0.14469, , , , ,
4.2505,-0.20522, , , , ,
4.251,-0.26411, , , , ,
4.2515,-0.29997, , , , ,
4.252,-0.28944, , , , ,
4.2525,-0.24601, , , , ,
4.253,-0.20884, , , , ,
4.2535,-0.19173, , , , ,
4.254,-0.18121, , , , ,
4.2545,-0.16114, , , , ,
4.255,-0.13252, , , , ,
4.2555,-0.1062, , , , ,
4.256,-0.080213, , , , ,
4.2565,-0.059488, , , , ,
4.257,-0.043368, , , , ,
4.2575,-0.023959, , , , ,
4.258,-0.011787, , , , ,
4.2585,-0.0025755, , , , ,
4.259,0.02111, , , , ,
4.2595,0.075062, , , , ,
4.26,0.14612, , , , ,
4.2605,0.19843, , , , ,
4.261,0.21159, , , , ,
4.2615,0.21718, , , , ,
4.262,0.19843, , , , ,
4.2625,0.15402, , , , ,
4.263,0.11585, , , , ,
4.2635,0.092168, , , , ,
4.264,0.068153, , , , ,
4.2645,0.048086, , , , ,
4.265,0.03723, , , , ,
4.2655,0.032295, , , , ,
4.266,0.020781, , , , ,
4.2665,5.6451e-05, , , , ,
4.267,-0.029551, , , , ,
4.2675,-0.059817, , , , ,
4.268,-0.075936, , , , ,
4.2685,-0.072976, , , , ,
4.269,-0.064093, , , , ,
4.2695,-0.056856, , , , ,
4.27,-0.053895, , , , ,
4.2705,-0.051264, , , , ,
4.271,-0.044684, , , , ,
4.2715,-0.031854, , , , ,
4.272,-0.020669, , , , ,
4.2725,-0.012445, , , , ,
4.273,0.0036755, , , , ,
4.2735,0.015189, , , , ,
4.274,0.011899, , , , ,
4.2745,0.0095965, , , , ,
4.275,0.026045, , , , ,
4.2755,0.04052, , , , ,
4.276,0.040849, , , , ,
4.2765,0.035256, , , , ,
4.277,0.037559, , , , ,
4.2775,0.034269, , , , ,
4.278,0.017492, , , , ,
4.2785,0.0046625, , , , ,
4.279,0.017163, , , , ,
4.2795,0.043151, , , , ,
4.28,0.062232, , , , ,
4.2805,0.062561, , , , ,
4.281,0.054994, , , , ,
4.2815,0.058942, , , , ,
4.282,0.053021, , , , ,
4.2825,0.035914, , , , ,
4.283,0.030651, , , , ,
4.2835,0.045783, , , , ,
4.284,0.065522, , , , ,
4.2845,0.070456, , , , ,
4.285,0.074075, , , , ,
4.2855,0.068153, , , , ,
4.286,0.043809, , , , ,
4.2865,0.025387, , , , ,
4.287,0.017163, , , , ,
4.2875,-0.0025755, , , , ,
4.288,-0.030538, , , , ,
4.2885,-0.051593, , , , ,
4.289,-0.063107, , , , ,
4.2895,-0.059488, , , , ,
4.29,-0.043697, , , , ,
4.2905,-0.045013, , , , ,
4.291,-0.064751, , , , ,
4.2915,-0.078897, , , , ,
4.292,-0.07495, , , , ,
4.2925,-0.072318, , , , ,
4.293,-0.072318, , , , ,
4.2935,-0.059159, , , , ,
4.294,-0.036789, , , , ,
4.2945,-0.027249, , , , ,
4.295,-0.027249, , , , ,
4.2955,-0.022643, , , , ,
4.296,-0.017708, , , , ,
4.2965,-0.01705, , , , ,
4.297,-0.016393, , , , ,
4.2975,-0.012774, , , , ,
4.298,-0.0108, , , , ,
4.2985,-0.0038915, , , , ,
4.299,0.0013725, , , , ,
4.2995,0.0017015, , , , ,
4.3,0.0049915, , , , ,
4.3005,0.0099255, , , , ,
4.301,0.0033465, , , , ,
4.3015,-0.013103, , , , ,
4.302,-0.022972, , , , ,
4.3025,-0.021656, , , , ,
4.303,-0.0088255, , , , ,
4.3035,0.025058, , , , ,
4.304,0.13099, , , , ,
4.3045,0.30107, , , , ,
4.305,0.41983, , , , ,
4.3055,0.43167, , , , ,
4.306,0.40996, , , , ,
4.3065,0.41686, , , , ,
4.307,0.42772, , , , ,
4.3075,0.38594, , , , ,
4.308,0.27014, , , , ,
4.3085,0.12836, , , , ,
4.309,0.0089385, , , , ,
4.3095,-0.11344, , , , ,
4.31,-0.25391, , , , ,
4.3105,-0.34734, , , , ,
4.311,-0.36214, , , , ,
4.3115,-0.35787, , , , ,
4.312,-0.37168, , , , ,
4.3125,-0.36773, , , , ,
4.313,-0.34635, , , , ,
4.3135,-0.32464, , , , ,
4.314,-0.30194, , , , ,
4.3145,-0.27792, , , , ,
4.315,-0.25325, , , , ,
4.3155,-0.22233, , , , ,
4.316,-0.18252, , , , ,
4.3165,-0.14765, , , , ,
4.317,-0.13252, , , , ,
4.3175,-0.11607, , , , ,
4.318,-0.084161, , , , ,
4.3185,-0.051264, , , , ,
4.319,-0.028564, , , , ,
4.3195,-0.015406, , , , ,
4.32,-0.0015885, , , , ,
4.3205,0.010583, , , , ,
4.321,0.031308, , , , ,
4.3215,0.056968, , , , ,
4.322,0.060258, , , , ,
4.3225,0.051047, , , , ,
4.323,0.048086, , , , ,
4.3235,0.049402, , , , ,
4.324,0.057955, , , , ,
4.3245,0.078023, , , , ,
4.325,0.083944, , , , ,
4.3255,0.058284, , , , ,
4.326,0.042822, , , , ,
4.3265,0.072101, , , , ,
4.327,0.11783, , , , ,
4.3275,0.14809, , , , ,
4.328,0.15829, , , , ,
4.3285,0.17178, , , , ,
4.329,0.19843, , , , ,
4.3295,0.20106, , , , ,
4.33,0.1731, , , , ,
4.3305,0.16553, , , , ,
4.331,0.18395, , , , ,
4.3315,0.16586, , , , ,
4.332,0.096445, , , , ,
4.3325,0.035256, , , , ,
4.333,-0.0098125, , , , ,
4.3335,-0.050606, , , , ,
4.334,-0.091069, , , , ,
4.3345,-0.14535, , , , ,
4.335,-0.17561, , , , ,
4.3355,-0.13811, , , , ,
4.336,-0.071002, , , , ,
4.3365,-0.03646, , , , ,
4.337,-0.019682, , , , ,
4.3375,0.038875, , , , ,
4.338,0.12112, , , , ,
4.3385,0.13724, , , , ,
4.339,0.093484, , , , ,
4.3395,0.059929, , , , ,
4.34,0.051047, , , , ,
4.3405,0.034927, , , , ,
4.341,-0.0032335, , , , ,
4.3415,-0.077252, , , , ,
4.342,-0.1516, , , , ,
4.3425,-0.17167, , , , ,
4.343,-0.14305, , , , ,
4.3435,-0.10719, , , , ,
4.344,-0.092714, , , , ,
4.3445,-0.086793, , , , ,
4.345,-0.07495, , , , ,
4.3455,-0.061462, , , , ,
4.346,-0.054224, , , , ,
4.3465,-0.047974, , , , ,
4.347,-0.036789, , , , ,
4.3475,-0.02363, , , , ,
4.348,-0.012116, , , , ,
4.3485,-0.013103, , , , ,
4.349,-0.016393, , , , ,
4.3495,-0.014419, , , , ,
4.35,-0.011458, , , , ,
4.3505,-0.0025755, , , , ,
4.351,0.012886, , , , ,
4.3515,0.020123, , , , ,
4.352,0.030651, , , , ,
4.3525,0.042822, , , , ,
4.353,0.042494, , , , ,
4.3535,0.031637, , , , ,
4.354,0.038875, , , , ,
4.3545,0.065193, , , , ,
4.355,0.072101, , , , ,
4.3555,0.061903, , , , ,
4.356,0.068482, , , , ,
4.3565,0.064535, , , , ,
4.357,0.030651, , , , ,
4.3575,0.0023595, , , , ,
4.358,0.0046625, , , , ,
4.3585,0.029664, , , , ,
4.359,0.038875, , , , ,
4.3595,0.027032, , , , ,
4.36,0.014202, , , , ,
4.3605,0.02111, , , , ,
4.361,0.05006, , , , ,
4.3615,0.087234, , , , ,
4.362,0.10434, , , , ,
4.3625,0.078023, , , , ,
4.363,0.029664, , , , ,
4.3635,-0.0058645, , , , ,
4.364,-0.027249, , , , ,
4.3645,-0.051922, , , , ,
4.365,-0.080213, , , , ,
4.3655,-0.093043, , , , ,
4.366,-0.077252, , , , ,
4.3665,-0.044355, , , , ,
4.367,-0.023959, , , , ,
4.3675,-0.024946, , , , ,
